iter	Logloss
153	0.5620586067
154	0.5613846025
155	0.5607101325
156	0.5604358823
157	0.559859491
158	0.5590258864
159	0.5586667307
160	0.5579796319
161	0.5575035305
162	0.5569548588
163	0.556304787
164	0.5560315503
165	0.5551794791
166	0.5546621573
167	0.5538430911
168	0.5529252383
169	0.5525189184
170	0.5520541038
171	0.5514056385
172	0.5508775512
173	0.550245701
174	0.5498671834
175	0.5494302132
176	0.5487488593
177	0.5483784413
178	0.5480657517
179	0.5477691212
180	0.5473418526
181	0.546596135
182	0.5459659048
183	0.5449980318
184	0.5443445126
185	0.5440506871
186	0.5437448553
187	0.5433120771
188	0.5425937819
189	0.5416254001
190	0.5412755606
191	0.5409385703
192	0.5403294414
193	0.5394643831
194	0.5388302523
195	0.5381145966
196	0.5372983431
197	0.536755918
198	0.5363004035
199	0.5358892751
200	0.5351184193
201	0.5347398873
202	0.5342060879
203	0.5337861239
204	0.533455495
205	0.5329465078
206	0.5324967704
207	0.5319590835
208	0.5309613812
209	0.5303386097
210	0.5297707106
211	0.5295862758
212	0.5286828527
213	0.5282287711
214	0.5276801581
215	0.5271328522
216	0.5266588477
217	0.5262217524
218	0.5256657304
219	0.5252003996
220	0.5245791023
221	0.5239267632
222	0.5235751289
223	0.5228449353
224	0.522258023
225	0.5218699617
226	0.5212279417
227	0.5209369922
228	0.520329903
229	0.5196883257
230	0.519136241
231	0.5187207904
232	0.5183071244
233	0.5175403844
234	0.5171117847
235	0.516344461
236	0.5159740935
237	0.5156661871
238	0.5152343833
239	0.5149392468
240	0.5144348803
241	0.5140634732
242	0.513430125
243	0.512728415
244	0.5122649577
245	0.511999394
246	0.5115274165
247	0.5111073164
248	0.5107989455
249	0.5104840613
250	0.5102045035
251	0.509575155
252	0.5091963593
253	0.5087064204
254	0.5080066427
255	0.507370686
256	0.5071085521
257	0.5064173584
258	0.5059296279
259	0.5054852422
260	0.5049495708
261	0.5044548295
262	0.50372546
263	0.5033396676
264	0.5029784461
265	0.5022100684
266	0.5017182952
267	0.501349143
268	0.500736696
269	0.5001552969
270	0.4993144641
271	0.4988920309
272	0.4987844917
273	0.4984541896
274	0.4980998209
275	0.4978089024
276	0.4974182141
277	0.4971577529
278	0.4967848258
279	0.4964300376
280	0.4959557133
281	0.4951906936
282	0.4946852132
283	0.4942427176
284	0.4939214602
285	0.4934556027
286	0.4930198831
287	0.492380153
288	0.491790382
289	0.4915339359
290	0.4908849129
291	0.4902328726
292	0.4898483006
293	0.4894963974
294	0.4888371745
295	0.4885019747
296	0.4883230899
297	0.4879737623
298	0.4875883121
299	0.4874136127
300	0.4871781849
301	0.4868981119
302	0.4866380406
303	0.4862586416
304	0.4857893177
305	0.4852905387
306	0.4848362749
307	0.4846859646
308	0.4843351821
309	0.4839645037
310	0.4835982216
311	0.4833314494
312	0.4828965355
313	0.4826915595
314	0.4825541391
315	0.4820271536
316	0.4817339997
317	0.4811537105
318	0.4809010662
319	0.4805620238
320	0.4797900397
321	0.4790671439
322	0.4785304964
323	0.4780598196
324	0.4778108338
325	0.4769699744
326	0.4765810547
327	0.4762585724
328	0.4759651424
329	0.4755007365
330	0.4751170744
331	0.4746684873
332	0.4743145165
333	0.4739042274
334	0.4736174825
335	0.4731499095
336	0.472538934
337	0.4720947823
338	0.4719263442
339	0.4712803369
340	0.4708293733
341	0.4702567706
342	0.4699482993
343	0.4696587315
344	0.469027104
345	0.4684479471
346	0.4680916803
347	0.4675018506
348	0.4673609386
349	0.4669378094
350	0.4664762868
351	0.4661930584
352	0.4657385021
353	0.4653545807
354	0.4650531756
355	0.4647716331
356	0.4642050405
357	0.4638401156
358	0.4635903907
359	0.4631961447
360	0.4627187645
361	0.4624637377
362	0.4620629462
363	0.4618529247
364	0.46108284
365	0.4607320878
366	0.4604533241
367	0.4599200036
368	0.4596635898
369	0.45928566
370	0.4586857849
371	0.4583915584
372	0.4578004782
373	0.4575701496
374	0.4572342137
375	0.4567225667
376	0.4566638306
377	0.456476276
378	0.4560344485
379	0.4557387411
380	0.4556076919
381	0.4551979586
382	0.4548012826
383	0.4544642142
384	0.4540663109
385	0.4536176455
386	0.4533054995
387	0.4531108506
388	0.452569027
389	0.4521703288
390	0.451603461
391	0.4510039354
392	0.4505859592
393	0.450227788
394	0.4499290559
395	0.4494114548
396	0.4492955453
397	0.4488196195
398	0.4485075015
399	0.4481851424
400	0.447294931
401	0.4470737773
402	0.4466465537
403	0.446075474
404	0.4456276168
405	0.4453834823
406	0.4450584402
407	0.4446845977
408	0.4444306077
409	0.4436881834
410	0.4433826071
411	0.4432620055
412	0.4429580121
413	0.4427193364
414	0.4423136722
415	0.4420833614
416	0.4416065157
417	0.4414171677
418	0.4410510304
419	0.4406763372
420	0.4403554159
421	0.4398733464
422	0.439328759
423	0.4390985662
424	0.4387180263
425	0.4383803494
426	0.4381056695
427	0.4379690189
428	0.4376578032
429	0.4373208885
430	0.4371294743
431	0.4367853309
432	0.436294524
433	0.4357924657
434	0.4351055588
435	0.434736896
436	0.4344336908
437	0.4339904723
438	0.4336717565
439	0.4329818325
440	0.432588315
441	0.4322515817
442	0.4320077914
443	0.4318417104
444	0.4314583891
445	0.4311349987
446	0.4308395342
447	0.4305194993
448	0.4299902519
449	0.429677214
450	0.4294316253
451	0.4291683007
452	0.42866072
453	0.428025617
454	0.4276102759
455	0.4274248513
456	0.4269792431
457	0.426320923
458	0.4258384549
459	0.4252781844
460	0.4250065852
461	0.4247122465
462	0.4243565159
463	0.4240928928
464	0.423643113
465	0.4232361104
466	0.4227200956
467	0.4225389011
468	0.422379546
469	0.4221982699
470	0.4217763613
471	0.4213644894
472	0.4208958462
473	0.4205618275
474	0.4202210824
475	0.4197525661
476	0.4193365385
477	0.4188214162
478	0.4186425964
479	0.4183513456
480	0.4180275254
481	0.4176385284
482	0.416906325
483	0.4164475993
484	0.416163976
485	0.4157680555
486	0.4154102865
487	0.4151719781
488	0.4149011117
489	0.4145428647
490	0.4144046097
491	0.4140189156
492	0.4138955307
493	0.4136236288
494	0.4133434196
495	0.4128466454
496	0.412570504
497	0.4120651689
498	0.411601355
499	0.4113082275
500	0.4109663583
501	0.4108377767
502	0.4105849371
503	0.4098774436
504	0.4095022255
505	0.4092116254
506	0.4090547879
507	0.408713772
508	0.408549552
509	0.4081625334
510	0.4078352509
511	0.4075985165
512	0.4073836759
513	0.4071961115
514	0.4068074186
515	0.4061735482
516	0.4059854766
517	0.4057119234
518	0.4052426233
519	0.4049029204
520	0.4047491659
521	0.4045068006
522	0.4042241024
523	0.4039846702
524	0.4037832013
525	0.4035083895
526	0.4032183871
527	0.4028367193
528	0.4025048167
529	0.4022682915
530	0.4017321459
531	0.4015154232
532	0.4012902473
533	0.4008025539
534	0.400399048
535	0.4001601551
536	0.3998039787
537	0.3994566489
538	0.3992093823
539	0.3989338007
540	0.3987738307
541	0.398231336
542	0.3979961537
543	0.3978406473
544	0.3975258149
545	0.3973291045
546	0.397188927
547	0.3968494722
548	0.3965440133
549	0.3961532194
550	0.3959311869
551	0.3956314126
552	0.3954448241
553	0.3951657241
554	0.3948080575
555	0.394669212
556	0.3943480981
557	0.3941324683
558	0.393816287
559	0.3933887429
560	0.3931836117
561	0.3929630305
562	0.3927748395
563	0.3923544052
564	0.391961988
565	0.3917370277
566	0.3913969615
567	0.3912884614
568	0.3908059751
569	0.3903796945
570	0.3902415067
571	0.3900679345
572	0.3898679113
573	0.3896016048
574	0.3891668879
575	0.388677161
576	0.3886277694
577	0.3882223437
578	0.3879776131
579	0.3876295927
580	0.3875025692
581	0.3869743872
582	0.3864772709
583	0.3858518947
584	0.3856515903
585	0.3854464097
586	0.3851732379
587	0.3849475825
588	0.3849111564
589	0.3846266895
590	0.3842345191
591	0.3838633959
592	0.3835460169
593	0.3834180136
594	0.3830325237
595	0.3825146936
596	0.3820479986
597	0.3818402785
598	0.3813870392
599	0.3811254303
600	0.3807496353
601	0.3804811434
602	0.3800082075
603	0.3798152257
604	0.3796240658
605	0.3794296095
606	0.3791771786
607	0.3789360763
608	0.3783732801
609	0.3782584271
610	0.3780949355
611	0.3774598125
612	0.3771020402
613	0.3768042803
614	0.3766518571
615	0.3761723754
616	0.3759490403
617	0.3755052499
618	0.3749398264
619	0.3748206317
620	0.3745711686
621	0.3742703488
622	0.3740409155
623	0.3736016164
624	0.3733962189
625	0.3731767893
626	0.3729168714
627	0.3727248642
628	0.3724003397
629	0.371832363
630	0.3713685733
631	0.3710401071
632	0.3706145848
633	0.370245906
634	0.369825167
635	0.3697056316
636	0.3694567008
637	0.3691396332
638	0.3689497594
639	0.3687269049
640	0.3683381469
641	0.3681610537
642	0.3676382846
643	0.3673809058
644	0.3672558865
645	0.3670289789
646	0.3668822758
647	0.3666953617
648	0.3664580488
649	0.3660849754
650	0.3659398036
651	0.3655257907
652	0.365195937
653	0.3647650429
654	0.3645309994
655	0.3643282559
656	0.3639827423
657	0.3635527724
658	0.3634139427
659	0.3632848576
660	0.3627419142
661	0.3623003377
662	0.3620636005
663	0.3616511173
664	0.3613538107
665	0.3611195673
666	0.3608543002
667	0.3605376994
668	0.3602901268
669	0.3600453409
670	0.3596336368
671	0.3594030751
672	0.3590332174
673	0.3585564702
674	0.3583490925
675	0.3581687496
676	0.3578158256
677	0.3575855898
678	0.3573926985
679	0.356919268
680	0.3566407774
681	0.3562789527
682	0.3558345125
683	0.3555174204
684	0.3554349778
685	0.3551805336
686	0.3549671253
687	0.3547751727
688	0.3541801544
689	0.3537208305
690	0.3534846706
691	0.3533870107
692	0.3530845401
693	0.3528630591
694	0.3525090246
695	0.3522266179
696	0.3518133612
697	0.3516170316
698	0.351298834
699	0.3510963203
700	0.3506930338
701	0.3503150649
702	0.3501509702
703	0.349930161
704	0.3496482608
705	0.3493689658
706	0.3490476889
707	0.348441142
708	0.348105399
709	0.3477642431
710	0.3474954674
711	0.3471530941
712	0.3467882955
713	0.3464809667
714	0.3461545757
715	0.3458777667
716	0.3455360955
717	0.3452565724
718	0.3449995574
719	0.3447503292
720	0.3444804849
721	0.3443152346
722	0.3441459282
723	0.3436968441
724	0.3433551532
725	0.3430228845
726	0.3428395745
727	0.3425594915
728	0.34239612
729	0.3419790439
730	0.34162494
731	0.3412534614
732	0.3409843177
733	0.3405932704
734	0.3404103031
735	0.3400321409
736	0.3397236006
737	0.3393932824
738	0.3390964088
739	0.3389569211
740	0.3386342854
741	0.3383259939
742	0.3380332215
743	0.3378527454
744	0.3376665002
745	0.337444497
746	0.3370477963
747	0.3368893077
748	0.3366162623
749	0.3363738487
750	0.3362035346
751	0.3358759673
752	0.3356328077
753	0.3352411109
754	0.3349935765
755	0.3346280279
756	0.3343790065
757	0.3341612152
758	0.3337664777
759	0.3335922835
760	0.3334119808
761	0.3331018828
762	0.3329916488
763	0.332789282
764	0.3326065551
765	0.3322404554
766	0.3320413563
767	0.3317795569
768	0.3316231667
769	0.3313464294
770	0.3310287584
771	0.3308643033
772	0.3304077633
773	0.3301495625
774	0.329873363
775	0.329526631
776	0.3291644468
777	0.3288078633
778	0.3285074728
779	0.3282567646
780	0.3279717039
781	0.3278418992
782	0.3274725844
783	0.3270705759
784	0.3268093996
785	0.3264618182
786	0.3260398604
787	0.3256790579
788	0.3252622063
789	0.3250530172
790	0.3248999371
791	0.3245592294
792	0.3242513194
793	0.3240037125
794	0.3237071203
795	0.323214878
796	0.3227427665
797	0.322649484
798	0.3225018513
799	0.3221571587
800	0.3218775579
801	0.321701224
802	0.3214319363
803	0.3211920754
804	0.3209401447
805	0.3207081366
806	0.3204880841
807	0.3201951525
808	0.3198423067
809	0.3195638657
810	0.3193550671
811	0.3192577095
812	0.3188028668
813	0.318721108
814	0.318577959
815	0.3181932232
816	0.3179227868
817	0.3175908835
818	0.3171200026
819	0.3165712675
820	0.3164089947
821	0.3161338648
822	0.3160009584
823	0.3154879224
824	0.3153179776
825	0.3148423547
826	0.314604574
827	0.3143968382
828	0.3141180807
829	0.3140235659
830	0.313828825
831	0.3135603966
832	0.3133313357
833	0.31292947
834	0.3125952177
835	0.3123877438
836	0.3120384623
837	0.3116854539
838	0.3113723407
839	0.3110594972
840	0.3107887453
841	0.3105232728
842	0.3103173171
843	0.3101178055
844	0.3098583391
845	0.3094163406
846	0.3091077262
847	0.3087594885
848	0.3085996494
849	0.3082077662
850	0.307821538
851	0.3074501739
852	0.3072013824
853	0.3070033644
854	0.3068467401
855	0.3065218979
856	0.306251744
857	0.3060232209
858	0.3058538653
859	0.3056533582
860	0.3053358544
861	0.3051820112
862	0.3049024723
863	0.3046864043
864	0.3045714041
865	0.3042106325
866	0.303866739
867	0.3037549213
868	0.3035565677
869	0.3031204622
870	0.3028598183
871	0.3025459892
872	0.3022850723
873	0.3019294212
874	0.3018285133
875	0.3015882696
876	0.3014673118
877	0.3013039256
878	0.3010010363
879	0.3007148282
880	0.3001783782
881	0.299954781
882	0.2997225752
883	0.2995189004
884	0.2991754879
885	0.2988604732
886	0.2987267202
887	0.2983423282
888	0.2980743891
889	0.2976561758
890	0.2974929008
891	0.2970239726
892	0.2968075965
893	0.2964857905
894	0.2964132843
895	0.2963048683
896	0.2961586923
897	0.2960126999
898	0.2956445521
899	0.2954115672
900	0.294947667
901	0.2945779158
902	0.2942617883
903	0.2939453162
904	0.2936618519
905	0.2932974648
906	0.2929446895
907	0.2926714282
908	0.292273472
909	0.2919436752
910	0.2917798778
911	0.2915502063
912	0.2913006081
913	0.2910700312
914	0.2909843339
915	0.2906574471
916	0.2904781607
917	0.2900657806
918	0.2898880246
919	0.2897057499
920	0.2895171391
921	0.2892867607
922	0.2889165339
923	0.288409534
924	0.2880409465
925	0.2879156594
926	0.2877779043
927	0.2875358727
928	0.2872504122
929	0.2870263238
930	0.2867438767
931	0.2864866707
932	0.2860534293
933	0.2856967158
934	0.2854619549
935	0.2851599303
936	0.2848825806
937	0.2845006341
938	0.2843032692
939	0.2840953273
940	0.283793609
941	0.2834603999
942	0.2830835139
943	0.2826776479
944	0.2823632881
945	0.2822508785
946	0.2819989269
947	0.281589071
948	0.2812326097
949	0.2810378347
950	0.2806267734
951	0.2803197003
952	0.2799425306
953	0.2796405278
954	0.2793311616
955	0.2790735634
956	0.2789197404
957	0.278691324
958	0.2785207825
959	0.2781568543
960	0.2776512442
961	0.2775185485
962	0.2772823292
963	0.2770511087
964	0.2768264846
965	0.2765063022
966	0.2762089764
967	0.2759764176
968	0.2757362856
969	0.2755319756
970	0.2754502292
971	0.2750540076
972	0.2748101648
973	0.2744721308
974	0.2742478771
975	0.2739314068
976	0.2735338017
977	0.2732447927
978	0.2729992287
979	0.2726345711
980	0.272351487
981	0.2719681694
982	0.2717376876
983	0.2715466873
984	0.2711807409
985	0.2709173211
986	0.2706731907
987	0.2703884429
988	0.2699416722
989	0.2696092668
990	0.2692890583
991	0.2690961843
992	0.2688389759
993	0.2686420826
994	0.2683541066
995	0.2681144753
996	0.2679119778
997	0.2674861614
998	0.2670673635
999	0.2665369189
